dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
1e-05,udp,-,INT,2,0,630,0,100000.0025,254,0,252000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,315,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.445531,tcp,-,FIN,10,6,596,268,33.66769,254,252,9642.426758,4022.166748,2,1,46.500333,78.169203,2479.392945,119.167047,255,839254940,1125696504,255,0.117353,0.054676,0.062677,60,45,0,0,5,1,1,1,1,1,0,0,0,2,2,0,Shellcode
0.171482,tcp,-,FIN,10,6,552,268,87.472739,254,252,23186.10742,10450.07617,2,1,18.454111,32.1864,993.607416,57.713359,255,1123330206,3809858261,255,0.042901,0.010546,0.032355,55,45,0,0,1,1,6,1,1,1,0,0,0,1,36,0,Shellcode
4e-06,udp,-,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,1,2,1,1,1,1,0,0,0,2,2,0,Shellcode
3e-06,udp,-,INT,2,0,142,0,333333.3215,254,0,189333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Shellcode
9e-06,udp,-,INT,2,0,452,0,111111.1072,254,0,200888880.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,226,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
7e-06,udp,-,INT,2,0,308,0,142857.1409,254,0,176000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,154,0,0,0,4,2,1,1,1,1,0,0,0,2,3,0,Shellcode
0.89968,tcp,-,FIN,10,8,544,354,18.895607,254,252,4357.104492,2756.535645,2,1,97.18,108.220141,5712.086967,164.971937,255,2891367757,3788446841,255,0.247478,0.142138,0.10534,54,44,0,0,2,1,3,1,1,1,0,0,0,1,7,0,Shellcode
1e-06,udp,-,INT,2,0,110,0,1000000.003,254,0,440000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,55,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Shellcode
4e-06,udp,-,INT,2,0,416,0,250000.0006,254,0,416000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,208,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Shellcode
0.184592,tcp,-,FIN,10,6,720,268,81.260296,254,252,28083.55859,9707.896484,2,1,18.354778,35.645398,985.675538,59.752113,255,4071974198,1941315007,255,0.051211,0.006357,0.044854,72,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Shellcode
9e-06,udp,-,INT,2,0,256,0,111111.1072,254,0,113777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,128,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode
9e-06,udp,-,INT,2,0,238,0,111111.1072,254,0,105777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode
1.196947,tcp,-,FIN,10,8,1018,354,14.202801,254,252,6128.92627,2071.937988,2,1,131.446444,160.952,8564.92583,222.174328,255,1556597588,1087313044,255,0.103009,0.070277,0.032732,102,44,0,0,10,1,1,1,1,1,0,0,0,5,1,0,Shellcode
0.582362,tcp,-,FIN,10,6,1018,268,25.757175,254,252,12596.97559,3077.123779,2,1,60.736778,102.383,3476.058331,165.700172,255,207257215,2843289957,255,0.152811,0.070437,0.082374,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
7e-06,udp,-,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode
9e-06,udp,-,INT,2,0,148,0,111111.1072,254,0,65777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,74,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
4e-06,udp,-,INT,2,0,164,0,250000.0006,254,0,164000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode
9e-06,udp,-,INT,2,0,300,0,111111.1072,254,0,133333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,150,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.19677,tcp,-,FIN,10,6,558,268,76.231134,254,252,20450.27148,9107.079102,2,1,20.694,37.334199,1083.115417,61.467402,255,4057744745,1746806424,255,0.057977,0.010091,0.047886,56,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode
0.613139,tcp,-,FIN,10,6,504,268,24.464274,254,252,5923.616211,2922.665283,2,1,61.251667,112.446398,3277.256688,159.575031,255,2765851931,1081510355,255,0.117576,0.050898,0.066678,50,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
0.352768,tcp,-,FIN,10,6,1078,268,42.520863,254,252,22020.13672,5079.825684,2,1,33.477667,62.507801,1789.460447,84.897875,255,3397278792,2964705670,255,0.133659,0.040221,0.093438,108,45,0,0,1,1,1,1,1,1,0,0,0,7,2,0,Shellcode
4e-06,udp,-,INT,2,0,156,0,250000.0006,254,0,156000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode
9e-06,udp,-,INT,2,0,132,0,111111.1072,254,0,58666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.680623,tcp,-,FIN,10,8,530,354,24.977117,254,252,5606.62793,3643.720459,2,1,68.614,88.664,4488.030311,133.379172,255,2868665221,534554660,255,0.150127,0.059967,0.09016,53,44,0,0,1,1,1,1,1,1,0,0,0,21,1,0,Shellcode
9e-06,udp,-,INT,2,0,336,0,111111.1072,254,0,149333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,168,0,0,0,1,2,1,1,1,1,0,0,0,2,9,0,Shellcode
2e-06,udp,-,INT,2,0,504,0,500000.0013,254,0,1008000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Shellcode
8e-06,udp,-,INT,2,0,524,0,125000.0003,254,0,262000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,262,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode
1e-05,udp,-,INT,2,0,176,0,100000.0025,254,0,70400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,88,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Shellcode
0.190439,tcp,-,FIN,10,6,804,268,78.765379,254,252,30413.9375,9409.836914,2,1,19.477333,36.679801,1001.203417,59.018098,255,3744291325,2135227652,255,0.05224,0.007038,0.045202,80,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
0.837155,tcp,-,FIN,10,8,612,354,20.306873,254,252,5265.452637,2962.414307,2,1,88.949444,109.175711,6327.993141,142.021437,255,412176474,3415414071,255,0.132696,0.072916,0.05978,61,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
8e-06,udp,-,INT,2,0,176,0,125000.0003,254,0,88000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,88,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
3e-06,udp,-,INT,2,0,116,0,333333.3215,254,0,154666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,58,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.991408,tcp,-,FIN,10,8,1078,354,17.14733,254,252,7835.321289,2501.49292,2,1,104.379889,132.706422,6022.000614,225.302391,255,2175081568,1035015082,255,0.140804,0.062455,0.078349,108,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Shellcode
9e-06,udp,-,INT,2,0,208,0,111111.1072,254,0,92444440.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.187621,tcp,-,FIN,10,6,1018,268,79.948408,254,252,39100.10156,9551.169922,2,1,20.846778,33.641602,1052.842739,64.797168,255,4193929929,1014057044,255,0.052278,0.00796,0.044318,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
0.222177,tcp,-,FIN,10,6,748,268,67.513739,254,252,24268.93945,8065.641602,2,1,24.094111,34.196,1181.926985,49.378461,255,3514855848,2575510143,255,0.065841,0.051188,0.014653,75,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Shellcode
