dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
53.117905,tcp,-,FIN,28,24,1642,1356,0.960128,254,252,238.563629,195.790863,10,10,1967.326076,2304.7975,310773.4799,10408.376,255,189876001,1271203873,255,0.164323,0.107565,0.056758,59,57,0,0,5,1,2,2,2,5,0,0,0,2,5,0,Normal
0.019857,tcp,-,FIN,46,48,2854,30622,4683.4868,31,29,1124842.625,12080374.0,7,17,0.434133,0.412128,0.0,24.611478,255,1334438240,1344358700,255,0.000618,0.000483,0.000135,62,638,0,0,5,0,5,1,1,1,0,0,0,4,4,0,Normal
0.047964,tcp,-,FIN,72,74,4238,63516,3023.100709,31,29,697189.5625,10450838.0,7,30,0.690609,0.642137,43.019547,41.184622,255,4247011990,2097733095,255,0.00124,0.001081,0.000159,59,858,0,0,9,0,3,1,1,3,0,0,0,5,6,0,Normal
1.007402,tcp,http,FIN,12,18,1580,10168,28.786921,31,29,11506.82715,76267.46875,3,5,91.546908,59.227648,9539.304999,7681.58444,255,273915031,274976677,255,0.000676,0.000525,0.000151,132,565,1,3924,3,0,8,2,1,7,0,0,1,9,2,0,Normal
0.885824,tcp,ssh,FIN,70,60,12472,12716,145.627118,31,29,111028.8281,112934.3984,17,17,12.838029,15.002746,748.922461,810.227405,255,404689001,2550364996,255,0.000912,0.000523,0.000389,178,212,0,0,4,0,1,1,1,2,0,0,0,2,1,0,Normal
0.052899,tcp,smtp,FIN,52,42,37268,3380,1758.067283,31,29,5527817.0,499064.25,18,8,1.030274,1.277927,81.527547,3.295286,255,993913691,3145134039,255,0.000637,0.000497,0.00014,717,80,0,0,1,0,5,1,1,2,0,0,0,2,1,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.72,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal
0.96784,tcp,-,FIN,10,8,2516,354,17.564886,254,252,18722.10156,2562.406982,2,1,102.902444,126.008289,6161.194987,194.495406,255,3602820661,4292156629,255,0.147217,0.085777,0.06144,252,44,0,0,7,1,1,1,1,1,0,0,0,5,1,0,Normal
0.222463,tcp,ftp-data,FIN,8,12,424,8824,85.407462,31,29,13341.54492,290888.8125,1,4,31.735427,20.170181,2140.872141,1702.559119,255,1412921610,1517839576,255,0.000714,0.000589,0.000125,53,735,0,0,3,0,4,1,1,4,0,0,0,4,3,0,Normal
1.173396,tcp,http,FIN,60,14,68197,612,62.212587,254,252,457209.6875,3879.338379,27,1,19.872712,84.416617,1904.416824,109.573297,255,3153323124,2468169787,255,0.181437,0.075972,0.105465,1137,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal
0.060798,tcp,smtp,FIN,52,42,37268,3380,1529.655567,31,29,4809632.0,434224.8125,18,8,1.185176,1.469439,84.559602,3.998037,255,632117650,2783183974,255,0.000676,0.00054,0.000136,717,80,0,0,2,0,4,2,1,2,0,0,0,4,1,0,Normal
0.001122,udp,dns,CON,2,2,146,178,2673.796684,31,29,520499.0938,634581.0625,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,1,0,0,0,2,4,0,Normal
0.086359,udp,-,CON,4,4,568,320,81.056981,31,29,39463.17188,22232.77148,0,0,23.663334,23.674334,33.452277,33.467836,0,0,0,0,0.0,0.0,0.0,142,80,0,0,8,0,6,1,1,4,0,0,0,3,11,0,Normal
4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.716,0.0,10.954517,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal
1.159825,tcp,http,FIN,14,18,1684,10168,26.728171,31,29,10787.83496,66244.47656,3,5,89.191,68.195824,8844.462967,7744.407443,255,3815412681,3829039550,255,0.000614,0.000492,0.000122,120,565,1,3924,5,0,2,2,1,1,0,0,1,2,2,0,Normal
0.013337,tcp,-,FIN,36,38,2334,16290,5473.494677,31,29,1361625.5,9514583.0,7,12,0.370543,0.343216,21.01085,19.883127,255,3354701007,1205414843,255,0.000786,0.000627,0.000159,65,429,0,0,12,0,6,1,1,1,0,0,0,2,8,0,Normal
0.000954,udp,dns,CON,2,2,130,162,3144.654127,31,29,545073.375,679245.3125,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,4,1,1,1,0,0,0,1,4,0,Normal
0.652474,tcp,-,CON,6,2,998,86,10.728397,62,252,10201.17285,527.22406,2,1,130.4948,0.029,6742.403344,0.0,255,3232379065,619173414,255,0.24087,0.113903,0.126967,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal
0.178222,tcp,-,FIN,24,26,2048,2410,274.937998,31,29,88114.82031,104050.0078,6,7,7.734043,7.10476,482.103589,463.678743,255,338581070,338849031,255,0.000776,0.000599,0.000177,85,93,0,0,5,0,5,2,1,1,0,0,0,5,14,0,Normal
2.342039,tcp,http,FIN,346,746,18474,1087890,465.833383,31,29,62922.94531,3711063.5,2,370,6.787142,3.142926,357.07805,189.095659,255,879526497,881045954,255,0.000674,0.00055,0.000124,53,1458,1,524288,3,0,2,1,1,3,0,0,1,1,2,0,Normal
0.001074,udp,dns,CON,2,2,146,178,2793.296014,31,29,543761.625,662942.25,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,10,1,1,1,0,0,0,2,2,0,Normal
0.581363,tcp,-,FIN,10,6,624,268,25.801435,254,252,7733.549805,3082.411377,2,1,62.527222,97.429797,3313.145486,143.123516,255,769991354,1516805864,255,0.140819,0.094206,0.046613,62,45,0,0,5,1,2,2,1,5,0,0,0,2,7,0,Normal
1.596081,tcp,-,FIN,16,14,1366,1306,18.169504,254,252,6420.726562,6079.89209,4,5,106.405397,115.814769,5703.339206,6483.502239,255,3001923098,967378723,255,0.149484,0.090056,0.059428,85,93,0,0,6,1,1,3,1,2,0,0,0,4,2,0,Normal
0.842967,tcp,smtp,FIN,52,40,37210,3276,107.952035,31,29,346348.0938,30321.47266,18,8,16.520648,21.600154,1776.755412,60.687316,255,2578746240,430160308,255,0.000693,0.000557,0.000136,716,82,0,0,1,0,5,1,1,1,0,0,0,2,1,0,Normal
0.090124,tcp,http,FIN,8,10,1058,822,188.628993,31,29,82197.85938,65687.27344,2,2,12.821143,9.910889,898.565558,23.683016,255,3011737340,869352332,255,0.001105,0.000923,0.000182,132,82,1,82,1,0,4,1,1,2,0,0,1,3,2,0,Normal
0.311937,tcp,-,FIN,60,62,3598,48710,387.898833,31,29,90761.91406,1229094.375,7,24,5.564446,5.104787,423.921767,405.295307,255,3235107010,3235383868,255,0.000657,0.000536,0.000121,60,786,0,0,10,0,3,1,1,5,0,0,0,9,7,0,Normal
0.001135,udp,dns,CON,2,2,132,164,2643.171742,31,29,465198.2188,577973.5625,0,0,0.007,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,1,1,1,1,0,0,0,2,2,0,Normal
0.027014,tcp,smtp,FIN,52,42,37230,3380,3442.659318,31,29,10813652.0,977271.0625,18,8,0.5334,0.64539,30.754894,1.229787,255,3939969574,1797829428,255,0.00066,0.000548,0.000112,716,80,0,0,1,0,1,1,1,1,0,0,0,1,2,0,Normal
0.001023,udp,dns,CON,2,2,132,164,2932.551349,31,29,516129.0313,641251.25,0,0,0.001,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,4,2,1,2,0,0,0,3,2,0,Normal
0.028979,tcp,-,FIN,52,54,3182,39076,3623.313471,31,29,861589.4375,10587805.0,7,20,0.5732,0.546212,32.190754,32.112889,255,2472394467,2476893086,255,0.000693,0.000566,0.000127,61,724,0,0,8,0,4,1,1,3,0,0,0,6,7,0,Normal
0.220933,tcp,ftp-data,FIN,14,6,8928,320,85.998921,31,29,300217.7188,9668.088867,4,1,16.994846,44.057,1510.860536,64.304898,255,3501310209,1903429498,255,0.000875,0.000509,0.000366,638,53,0,0,3,0,6,1,1,4,0,0,0,4,3,0,Normal
0.001071,udp,dns,CON,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,2,0,0,0,6,2,0,Normal
0.003917,tcp,http,FIN,8,10,1052,824,4340.056397,31,29,1881031.5,1515445.625,2,2,0.510857,0.377667,32.836924,0.679645,255,852272102,3002950458,255,0.000643,0.000514,0.000129,132,82,1,83,4,0,9,2,1,12,0,0,1,21,1,0,Normal
0.310212,tcp,-,CON,6,2,986,86,22.565214,62,252,21198.40625,1108.919067,2,1,62.0424,0.007,3241.444369,0.0,255,1286441203,1182896597,255,0.202239,0.107804,0.094435,164,43,0,0,10,3,4,3,1,7,0,0,0,5,8,0,Normal
0.001085,udp,dns,CON,2,2,146,178,2764.976968,31,29,538248.875,656221.1875,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,2,1,8,0,0,0,4,2,0,Normal
0.027933,tcp,-,FIN,64,66,3806,51808,4618.193591,31,29,1073139.25,14613253.0,7,26,0.438127,0.426672,24.38398,23.967729,255,3777070702,3777387684,255,0.00075,0.00062,0.00013,59,785,0,0,7,0,6,1,1,2,0,0,0,3,13,0,Normal
0.061561,tcp,-,FIN,66,68,3926,57474,2160.458746,31,29,502525.9375,7359075.0,7,27,0.940477,0.924697,58.065841,57.819963,255,3835942817,3855084333,255,0.000663,0.000527,0.000136,59,845,0,0,4,0,1,1,1,1,0,0,0,5,2,0,Normal
0.891647,tcp,-,FIN,10,6,546,268,16.822801,254,252,4414.303223,2009.764038,2,1,94.840778,157.922406,6213.331289,276.376188,255,2572771810,886488294,255,0.146385,0.10203,0.044355,55,45,0,0,6,1,2,2,1,6,0,0,0,2,5,0,Normal
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,3,1,1,4,0,0,0,3,2,0,Normal
0.05899,tcp,-,FIN,52,54,3182,39076,1779.962655,31,29,423258.1563,5201288.0,7,20,1.149039,1.100208,72.477533,70.965687,255,437072881,2587005196,255,0.000837,0.000678,0.000159,61,724,0,0,6,0,2,1,1,1,0,0,0,2,4,0,Normal
0.832873,tcp,-,FIN,10,6,1506,268,18.009949,254,252,13024.79492,2151.588623,2,1,92.427667,144.539406,4602.957974,231.101547,255,2927912642,3430801972,255,0.192879,0.11017,0.082709,151,45,0,0,2,1,1,1,1,2,0,0,0,2,3,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.632,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal
18.958864,tcp,http,FIN,356,746,18994,1087900,58.073099,31,29,7992.461914,458441.8125,2,370,53.404257,25.447432,2881.462198,1949.292372,255,1436649519,1645340404,255,0.000648,0.000525,0.000123,53,1458,1,0,2,0,8,2,1,2,0,0,1,3,5,0,Normal
0.001718,udp,-,CON,4,4,528,304,4074.505136,31,29,1844004.625,1061699.625,0,0,0.437667,0.219,0.614711,0.303355,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,4,1,1,3,0,0,0,6,5,0,Normal
0.196652,tcp,-,CON,6,2,986,86,35.595876,62,252,33439.78125,1749.283081,2,1,39.3304,0.003,2175.452623,0.0,255,2598290200,2391206540,255,0.14491,0.060112,0.084798,164,43,0,0,12,3,2,2,1,12,0,0,0,2,13,0,Normal
0.003941,tcp,http,FIN,8,10,1052,824,4313.626012,31,29,1869576.25,1506216.75,2,2,0.514571,0.377556,32.816735,0.682427,255,1899877960,1900886116,255,0.000668,0.000539,0.000129,132,82,1,83,3,0,2,1,1,2,0,0,1,10,1,0,Normal
0.020001,tcp,-,FIN,16,18,1540,1644,1649.917521,31,29,577571.125,621168.9375,4,4,1.311333,1.147588,81.288643,2.553119,255,824244756,828313521,255,0.000587,0.000468,0.000119,96,91,0,0,15,0,4,4,1,4,0,0,0,8,14,0,Normal
0.001027,udp,dns,CON,2,2,130,162,2921.129446,31,29,506329.0938,630963.9375,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,6,0,1,1,1,1,0,0,0,4,2,0,Normal
0.023808,tcp,smtp,FIN,52,42,37230,3380,3906.2499,31,29,12269825.0,1108871.0,18,8,0.459765,0.567366,28.447173,0.923119,255,1172526339,1173574983,255,0.000692,0.000543,0.000149,716,80,0,0,2,0,2,1,1,2,0,0,0,2,1,0,Normal
0.10382,tcp,ssh,FIN,32,24,3728,5474,529.763033,31,29,278327.875,404238.0938,7,7,3.460667,4.484652,0.0,11.117793,255,4241537289,4241773229,255,0.000681,0.000552,0.000129,117,228,0,0,1,0,2,1,1,4,0,0,0,4,1,0,Normal
0.642636,tcp,http,FIN,10,8,794,1118,26.453544,62,252,8900.839844,12187.30371,2,2,71.404,80.811711,3809.044993,160.121641,255,4208780088,3969480707,255,0.132039,0.063622,0.068417,79,140,1,157,4,1,18,1,1,4,0,0,1,1,4,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.696,0.0,10.954515,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal
0.080762,tcp,-,FIN,86,86,4966,77276,2117.332438,31,29,486268.3125,7565736.5,7,36,0.946424,0.944188,0.0,1.657108,255,486691487,2660028243,255,0.000621,0.000502,0.000119,58,899,0,0,3,0,2,1,1,1,0,0,0,2,7,0,Normal
0.00107,udp,dns,CON,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,1,0,0,0,2,2,0,Normal
0.008962,tcp,ssh,FIN,32,24,3728,5474,6137.023131,31,29,3224280.25,4682883.5,7,7,0.298733,0.349348,18.913965,0.474562,255,443765618,2589421094,255,0.000946,0.000524,0.000422,117,228,0,0,1,0,1,1,1,1,0,0,0,1,3,0,Normal
0.632966,tcp,-,FIN,10,6,820,268,23.697956,254,252,9327.515625,2831.115723,2,1,70.230556,106.387602,3484.657944,175.455828,255,3254817073,2748278623,255,0.200585,0.101019,0.099566,82,45,0,0,10,1,2,2,1,6,0,0,0,2,7,0,Normal
0.01194,tcp,-,FIN,22,14,1470,1728,2931.32337,31,29,940703.5625,1075376.875,5,4,0.597,0.868692,56.726406,2.311671,255,1206477201,3352143289,255,0.000609,0.000518,9.1e-05,67,123,0,0,4,0,2,1,1,2,0,0,0,3,3,0,Normal
1.00705,tcp,http,FIN,14,18,1684,10168,30.782979,31,29,12424.40723,76294.125,3,5,77.438464,59.206706,8774.495399,7683.075279,255,1841448413,3991979343,255,0.000646,0.000532,0.000114,120,565,1,3924,2,0,4,1,1,3,0,0,1,3,1,0,Normal
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal
1.448605,tcp,-,FIN,222,396,12762,495632,425.92703,31,29,70164.05469,2730246.0,19,178,6.553335,3.666002,413.82889,305.528034,255,3826525317,3847198923,255,0.000646,0.000523,0.000123,57,1252,0,0,11,0,3,1,1,1,0,0,0,2,7,0,Normal
