dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
9e-06,pnni,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,8,0,0,0,5,6,0,DoS
9e-06,ospf,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS
59.918247,tcp,-,CON,930,394,418500,16942,22.080085,254,252,55816.05078,2256.27417,464,0,64.553357,151.711062,3298.959063,162.445734,255,2741704801,4185545031,255,0.134298,0.083012,0.051286,450,43,0,0,3,0,2,1,1,1,0,0,0,1,4,0,DoS
1e-06,sctp,-,INT,2,0,78,0,1000000.003,254,0,312000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
1.409751,tcp,-,FIN,10,6,466,268,10.640176,254,252,2383.399414,1271.146362,2,1,156.639,255.517406,10359.17757,481.079,255,2503315607,1660690064,255,0.183559,0.091845,0.091714,47,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
58.899662,ospf,-,REQ,58,0,6264,0,0.967747,254,0,836.13385,0.0,0,0,1060.308125,0.0,1205.48125,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,DoS
9e-06,sprite-rpc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,DoS
3e-06,xns-idp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,6,13,0,DoS
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,DoS
1e-05,iso-tp4,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS
8e-06,cftp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0,DoS
1.693794,tcp,smtp,FIN,18,18,2382,1432,20.66367,254,252,10627.03027,6390.387695,6,7,99.634941,93.145117,4832.420926,110.256805,255,1321627695,3495929408,255,0.188392,0.094259,0.094133,132,80,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0,DoS
9e-06,ddp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS
3e-06,micp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,DoS
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,3,0,0,0,1,2,0,DoS
1.007653,st2,-,INT,4,0,360,0,2.977215,254,0,2143.594971,0.0,0,0,335.884344,0.0,474.999437,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS
1.272491,tcp,http,FIN,10,10,812,1300,14.931344,62,252,4595.710449,7355.651367,2,2,141.387889,128.327781,8067.59776,207.769859,255,615256953,3441769360,255,0.256998,0.116764,0.140234,81,130,1,181,1,1,1,1,1,1,0,0,1,2,1,0,DoS
0.672188,tcp,http,FIN,10,10,828,1320,28.265902,62,252,8878.46875,14138.90234,2,2,74.687556,64.859,5446.396037,114.953539,255,3498544106,879161527,255,0.115407,0.074775,0.040632,83,132,1,206,1,1,1,1,1,1,0,0,1,1,1,0,DoS
1.388947,tcp,smtp,FIN,20,20,2790,1658,28.078825,254,252,15269.12109,9077.379883,7,8,73.102477,70.438211,3563.034295,86.358625,255,2948684796,2496479596,255,0.109398,0.049738,0.05966,140,83,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
1.115789,ospf,-,INT,42,0,1890,0,36.745297,254,0,13228.30664,0.0,0,0,27.214365,0.0,28.648002,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,11,6,0,DoS
3e-06,swipe,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS
4e-06,iso-ip,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
2.312758,tcp,http,FIN,78,20,91242,1728,41.941267,254,252,311569.125,5679.798828,36,2,29.813298,116.078578,3493.667974,171.1725,255,1127227554,2951016645,255,0.155446,0.107257,0.048189,1170,86,1,98,1,1,1,1,1,1,0,0,1,1,1,0,DoS
3e-06,fire,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
58.737652,ospf,-,INT,34,0,3672,0,0.56182,254,0,485.412659,0.0,0,0,1779.929,0.0,1999.1395,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,2,2,1,2,1,1,0,0,0,2,1,0,DoS
0.084521,udp,-,CON,2,2,120,264,35.494136,254,60,5679.062012,12493.93555,0,0,0.003,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,132,0,0,1,0,3,3,3,3,0,0,0,3,1,0,DoS
0.220075,tcp,http,FIN,10,8,808,2198,77.246395,62,252,26463.70508,69939.79688,2,2,24.452778,29.901428,1330.089504,53.814238,255,2051111556,1050635533,255,0.050426,0.006503,0.043923,81,275,1,688,1,1,1,1,1,1,0,0,1,1,1,0,DoS
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS
6e-06,ipv6-frag,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS
35.883755,ospf,-,INT,20,0,1280,0,0.529488,254,0,271.097595,0.0,0,0,1888.6185,0.0,2130.6675,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,2,1,1,2,0,0,0,2,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,DoS
41.757748,tcp,-,FIN,620,270,277372,11610,21.289462,254,252,53053.62891,2216.02002,307,0,67.539757,155.478141,3378.440229,165.233125,255,2742209921,4185545031,255,0.134298,0.083012,0.051286,447,43,0,0,3,1,2,1,1,2,0,0,0,2,7,0,DoS
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,DoS
0.451893,tcp,ftp-data,FIN,8,6,364,268,28.767872,254,252,5647.354492,3965.540527,1,1,64.425712,85.027797,4340.185126,158.683406,255,3206636865,3210999656,255,0.07353,0.026747,0.046783,46,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
8e-06,zero,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS
8e-06,ipv6-route,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,8,0,0,0,4,8,0,DoS
8e-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,8,6,0,DoS
3.379153,tcp,http,FIN,10,8,812,354,5.030846,62,252,1730.611206,733.911743,2,1,368.134,471.854438,28294.63267,809.131375,255,2083555819,2930978834,255,0.17763,0.076169,0.101461,81,44,0,0,1,1,2,1,1,2,0,0,0,1,1,0,DoS
59.30122,ospf,-,INT,196,0,53312,0,3.288297,254,0,7155.333496,0.0,0,0,304.108656,0.0,357.462031,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,DoS
8e-06,vrrp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS
0.352176,tcp,http,FIN,10,8,764,1544,48.271317,62,252,15628.54883,30689.19922,2,2,39.130667,48.426,2098.610208,65.45698,255,1621009509,1631675710,255,0.052161,0.01243,0.039731,76,193,1,364,1,1,29,1,1,1,0,0,1,1,1,0,DoS
28.213135,ospf,-,INT,20,0,1280,0,0.673445,254,0,344.803925,0.0,0,0,1484.90175,0.0,1831.332375,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
1.085488,tcp,http,FIN,10,8,876,1150,15.661159,62,252,5814.896484,7421.546875,2,2,120.609778,139.878141,7444.492113,291.469281,255,4177991660,3583353428,255,0.161013,0.093924,0.067089,88,144,1,150,1,1,2,1,1,1,0,0,1,17,2,0,DoS
0.280448,tcp,-,FIN,14,6,640,268,67.748747,254,252,16972.84375,6389.776367,4,1,20.280846,47.380398,1160.682395,83.295992,255,2929077686,3347768387,255,0.049115,0.043544,0.005571,46,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,19,2,0,DoS
7.224219,ospf,-,REQ,22,0,2376,0,2.906889,254,0,2511.551758,0.0,0,0,370.975969,0.0,394.102156,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,DoS
1.150377,mux,-,INT,4,0,400,0,2.607841,254,0,2086.272461,0.0,0,0,383.459,0.0,542.280875,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,4,1,1,9,0,0,0,4,3,0,DoS
4e-06,iso-ip,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
3e-06,iso-tp4,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
9e-06,pri-enc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,27,2,0,DoS
0.818498,tcp,-,FIN,20,18,2528,2238,45.204752,254,252,23477.14844,20662.23633,7,7,43.078843,47.622469,2064.552756,55.872734,255,2580330261,3292074777,255,0.063992,0.008151,0.055841,126,124,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,12,0,0,0,4,7,0,DoS
8e-06,sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,3,3,16,0,0,0,5,12,0,DoS
0.380086,tcp,http,FIN,10,8,700,640,44.726719,62,252,13260.15723,11786.80566,2,2,42.217,51.199285,2046.873627,68.920609,255,1561328973,1016549221,255,0.069144,0.021686,0.047458,70,80,1,45,1,1,1,1,1,1,0,0,1,1,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,21,3,0,DoS
1.1e-05,udp,dhcp,INT,2,0,150,0,90909.0902,254,0,54545456.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,75,0,0,0,2,2,3,3,3,3,0,0,0,3,2,0,DoS
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,DoS
8e-06,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,8,5,0,DoS
5e-06,wb-expak,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS
32.905418,ospf,-,INT,28,0,12832,0,0.820534,254,0,3008.379883,0.0,0,0,1218.71925,0.0,1492.610625,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS
9e-06,sun-nd,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,DoS
4e-06,sccopmce,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,24,5,0,DoS
0.195708,tcp,-,FIN,10,6,1908,268,76.644795,254,252,70227.07031,9156.498047,2,1,20.056333,37.490602,1076.601496,64.62693,255,4269979708,4160819181,255,0.055916,0.008246,0.04767,191,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,23,1,0,DoS
3e-06,micp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,6,0,0,0,2,6,0,DoS
0.063756,udp,dhcp,CON,4,4,2304,2304,109.793594,62,252,216826.6563,216826.6563,0,0,13.746333,13.694,19.436008,19.357049,0,0,0,0,0.0,0.0,0.0,576,576,0,0,3,3,3,3,3,3,0,0,0,3,3,0,DoS
9e-06,xtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,DoS
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,DoS
3e-06,gmtp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,7,14,0,DoS
0.364359,tcp,http,FIN,10,8,754,1152,46.657281,62,252,14908.37402,22132.01953,2,2,40.484333,48.820285,2055.720801,64.774992,255,1297589153,3903529187,255,0.080806,0.021853,0.058953,75,144,1,179,1,1,1,1,1,1,0,0,1,1,1,0,DoS
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS
1.008592,st2,-,INT,4,0,360,0,2.974444,254,0,2141.599365,0.0,0,0,336.197344,0.0,475.447063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS
0.216111,udp,-,CON,2,2,110,234,13.881755,254,60,2035.990723,4331.107422,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,55,117,0,0,2,0,2,2,2,2,0,0,0,2,1,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,DoS
8e-06,netblt,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,1,1,7,0,0,0,2,6,0,DoS
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,13,0,0,0,2,8,0,DoS
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,DoS
9e-06,dcn,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS
2.352673,tcp,-,FIN,26,24,3462,3118,20.827373,254,252,11319.88965,10163.75781,10,10,94.106917,97.219437,4536.592026,131.273266,255,1197389187,3107331548,255,0.184963,0.106293,0.07867,133,130,0,0,1,1,2,1,1,1,0,0,0,1,6,0,DoS
9e-06,mfe-nsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,3,4,0,DoS
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,DoS
1.588582,tcp,-,FIN,10,8,492,354,10.701367,254,252,2230.92041,1561.140625,2,1,171.387111,215.556141,10753.59344,432.662562,255,1221846181,1842538703,255,0.143138,0.079688,0.06345,49,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS
9e-06,bna,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,DoS
9e-06,tcf,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,DoS
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
1e-05,sctp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS
