Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,22/02/2018 10:13:44,6499677,13,10,2333,4425,431,0,179.4615385,177.7332343,1048,0,442.5,350.7307451,1039.743975,3.538637382,295439.8636,1070418.437,4950591,19,1549086,129090.5,340448.2048,1207835,432,6499652,722183.5556,1657146.09,5000999,560,0,0,0,0,272,212,2.00009939,1.538537992,0,1048,281.5833333,291.9189758,85216.68841,0,0,1,1,0,0,0,1,0,293.826087,179.4615385,442.5,0,0,0,0,0,0,13,2333,10,4425,8192,269,7,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:51,46,2,0,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.26087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2050,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:45,6397036,4,7,372,9375,372,0,93,186,2920,0,1339.285714,1494.52453,1523.674402,1.719546365,639703.6,1594659.083,5004563,2,1392473,464157.6667,802081.3405,1390321,310,6397022,1066170.333,2008158.805,5004994,2,0,0,0,0,92,152,0.625289587,1.094256778,0,2920,812.25,1285.542272,1652618.932,0,0,1,1,0,0,0,1,1,886.0909091,93,1339.285714,0,0,0,0,0,0,4,372,7,9375,8192,219,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:51,6,2,0,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,40,0,333333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:51,5022507,4,4,599,364,599,0,149.75,299.5,364,0,91,182,191.7369154,1.592830035,717501,1867356.779,4952048,19,70459,23486.33333,36859.16741,65993,366,5022484,1674161.333,2884723.87,5005150,4462,0,0,0,0,92,92,0.796415017,0.796415017,0,599,107,220.2997957,48532,0,0,1,1,0,0,0,1,1,120.375,149.75,91,0,0,0,0,0,0,4,599,4,364,8192,220,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:56,21,2,0,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:51,5028486,4,4,445,1068,445,0,111.25,222.5,1068,0,267,534,300.8857935,1.590936119,718355.1429,1862935.739,4942782,4,85704,28568,32936.37195,64716,257,5028482,1676160.667,2882984.486,5005127,2355,0,0,0,0,92,92,0.795468059,0.795468059,0,1068,168.1111111,368.1536515,135537.1111,0,0,1,1,0,0,0,1,1,189.125,111.25,267,0,0,0,0,0,0,4,445,4,1068,8192,219,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,40,0,285714.2857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2048,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:13:57,5045076,5,5,968,1172,603,0,193.6,278.1318033,808,0,234.4,357.2965155,424.1759688,1.982130695,560564,1644179.858,4944697,18,100379,25094.75,28858.77068,61324,321,5045053,1261263.25,2495673.37,5004711,2772,0,0,0,0,112,112,0.991065348,0.991065348,0,808,194.5454545,294.2561346,86586.67273,0,0,1,1,0,0,0,1,1,214,193.6,234.4,0,0,0,0,0,0,5,968,5,1172,8192,229,2,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:14:02,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,0,52631.57895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2048,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
