 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,100512011,2,1,415,6,415,0,207.5,293.4493142,6,6,6.0,0.0,4.188554142,0.029847179,50300000.0,71100000.0,101000000,47,101000000,101000000.0,0.0,101000000,101000000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.019898119,0.00994906,0,415,105.25,206.5193696,42650.25,0,0,0,0,1,0,0,0,0,140.3333333,207.5,6.0,64,0,0,0,0,0,0,2,415,1,6,296,0,1,32,0.0,0.0,0,0,101000000.0,0.0,101000000,101000000,DoS GoldenEye
80,11344328,7,5,293,11632,293,0,41.85714286,110.7435906,7288,0,2326.4,3351.290617,1051.186108,1.057797342,1031302.545,2313241.699,6341698,49,6345011,1057501.833,2589134.758,6342551,193,11300000,2836069.75,3319668.677,6341698,161,0,0,0,0,232,168,0.617048449,0.440748892,0,7288,917.3076923,2257.067322,5094352.897,0,0,0,1,0,0,0,0,0,993.75,41.85714286,2326.4,232,0,0,0,0,0,0,7,293,5,11632,29200,235,1,32,806.0,0.0,806,806,6341698.0,0.0,6341698,6341698,DoS GoldenEye
80,7426260,6,3,432,3525,432,0,72.0,176.3632615,3525,0,1175.0,2035.159699,532.8388718,1.211915554,928282.5,2221753.602,6347867,77,7426260,1485252.0,2759954.94,6351985,273,6348788,3174394.0,4487968.556,6347867,921,0,0,0,0,200,104,0.807943702,0.403971851,0,3525,395.7,1107.874045,1227384.9,0,0,0,1,0,0,0,0,0,439.6666667,72.0,1175.0,200,0,0,0,0,0,0,6,432,3,3525,29200,235,1,32,998.0,0.0,998,998,6347867.0,0.0,6347867,6347867,DoS GoldenEye
80,31059765,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.064391988,31100000.0,0.0,31100000,31100000,31100000,31100000.0,0.0,31100000,31100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.064391988,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,31100000.0,0.0,31100000,31100000,DoS GoldenEye
80,10884923,8,5,430,11632,430,0,53.75,152.027958,8736,0,2326.4,3796.176603,1108.138294,1.194312537,907076.9167,2125645.055,5880318,52,5885188,840741.1429,2223579.739,5883346,209,10900000,2721217.75,3161936.588,5880318,150,0,0,0,0,264,168,0.734961561,0.459350976,0,8736,861.5714286,2393.856519,5730549.033,0,0,0,1,0,0,0,0,0,927.8461538,53.75,2326.4,264,0,0,0,0,0,0,8,430,5,11632,29200,235,1,32,907.0,0.0,907,907,5880318.0,0.0,5880318,5880318,DoS GoldenEye
80,12419349,13,6,1110,11632,370,0,85.38461538,162.2557336,5792,0,1938.666667,2368.571102,1025.979703,1.529870849,689963.8333,1964178.596,7006950,1,7421992,618499.3333,2014267.912,7009750,1,12400000,2483857.6,3295126.579,7006950,176,0,0,0,0,424,200,1.046753739,0.48311711,0,5792,637.1,1502.523978,2257578.305,0,0,0,1,0,0,0,0,0,670.6315789,85.38461538,1938.666667,424,0,0,0,0,0,0,13,1110,6,11632,29200,235,3,32,410694.0,0.0,410694,410694,7006950.0,0.0,7006950,7006950,DoS GoldenEye
80,107457233,2,1,446,6,446,0,223.0,315.3696244,6,6,6.0,0.0,4.206324576,0.027918083,53700000.0,76000000.0,107000000,48,107000000,107000000.0,0.0,107000000,107000000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.018612056,0.009306028,0,446,113.0,222.0180173,49292.0,0,0,0,0,1,0,0,0,0,150.6666667,223.0,6.0,64,0,0,0,0,0,0,2,446,1,6,410,0,1,32,0.0,0.0,0,0,107000000.0,0.0,107000000,107000000,DoS GoldenEye
80,11111650,4,4,364,3525,364,0,91.0,182.0,3525,0,881.25,1762.5,349.9930253,0.719965082,1587378.571,2728818.138,6105499,74,6107655,2035885.0,3525424.878,6106695,314,11100000,3703858.667,3253660.099,6105499,960,0,0,0,0,136,136,0.359982541,0.359982541,0,3525,432.1111111,1166.06394,1359705.111,0,0,0,1,0,0,0,0,1,486.125,91.0,881.25,136,0,0,0,0,0,0,4,364,4,3525,29200,235,1,32,1034.0,0.0,1034,1034,6105499.0,0.0,6105499,6105499,DoS GoldenEye
80,10160422,5,4,342,3525,342,0,68.4,152.9470497,3525,0,881.25,1762.5,380.5944281,0.88578998,1270052.75,2351317.569,5156290,1,5158642,1289660.5,2578706.345,5157720,1,10200000,3386789.333,2933261.111,5156290,905,0,0,0,0,168,136,0.492105544,0.393684436,0,3525,386.7,1107.911955,1227468.9,0,0,0,1,0,0,0,0,0,429.6666667,68.4,881.25,168,0,0,0,0,0,0,5,342,4,3525,29200,235,1,32,959.0,0.0,959,959,5156290.0,0.0,5156290,5156290,DoS GoldenEye
80,5007432,5,4,455,3525,455,0,91.0,203.482186,3525,0,881.25,1762.5,794.8185817,1.797328451,625929.0,1769026.89,5004047,4,3385,846.25,815.4182465,1675,4,5007363,1669121.0,2888968.142,5005014,587,0,0,0,0,168,136,0.998515806,0.798812645,0,3525,398.0,1107.981648,1227623.333,0,0,0,1,0,0,0,0,0,442.2222222,91.0,881.25,168,0,0,0,0,0,0,5,455,4,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,10909205,8,6,333,11632,333,0,41.625,117.7332791,4392,0,1938.666667,2190.718847,1096.780196,1.283319912,839169.6154,2055890.621,5903687,0,5907067,843866.7143,2231860.282,5905250,0,10900000,2181825.0,3004055.177,5903687,18,0,0,0,0,264,200,0.733325664,0.549994248,0,4392,797.6666667,1628.180916,2650973.095,0,0,0,1,0,0,0,0,0,854.6428571,41.625,1938.666667,264,0,0,0,0,0,0,8,333,6,11632,29200,235,1,32,887.0,0.0,887,887,5903687.0,0.0,5903687,5903687,DoS GoldenEye
80,10491062,7,5,470,11632,470,0,67.14285714,177.6433023,7288,0,2326.4,3351.290617,1153.553377,1.143830815,953732.9091,2123321.794,5487356,22,5493109,915518.1667,2241674.465,5491317,245,10500000,2622760.0,3034368.894,5487356,91,0,0,0,0,232,168,0.667234642,0.476596173,0,7288,930.9230769,2253.518525,5078345.744,0,0,0,1,0,0,0,0,0,1008.5,67.14285714,2326.4,232,0,0,0,0,0,0,7,470,5,11632,29200,235,1,32,957.0,0.0,957,957,5487356.0,0.0,5487356,5487356,DoS GoldenEye
80,15920782,11,6,1024,11632,256,0,93.09090909,129.1583947,5792,0,1938.666667,2984.837059,794.9358266,1.067786746,995048.875,2723057.643,10100000,18,10900000,1092191.6,3165201.444,10100000,18,15900000,3184146.2,4382581.469,10100000,107,0,0,0,0,360,200,0.690920835,0.37686591,0,5792,703.1111111,1854.412889,3438847.163,0,0,0,1,0,0,0,0,0,744.4705882,93.09090909,1938.666667,360,0,0,0,0,0,0,11,1024,6,11632,29200,235,4,32,828403.0,0.0,828403,828403,10100000.0,0.0,10100000,10100000,DoS GoldenEye
80,11568358,7,5,377,11632,377,0,53.85714286,142.4926063,7288,0,2326.4,3351.290617,1038.09028,1.037312296,1051668.909,2364677.771,6564379,50,6569157,1094859.5,2681077.49,6567586,217,11600000,2892077.0,3399225.09,6564379,125,0,0,0,0,232,168,0.605098839,0.432213457,0,7288,923.7692308,2255.25062,5086155.359,0,0,0,1,0,0,0,0,0,1000.75,53.85714286,2326.4,232,0,0,0,0,0,0,7,377,5,11632,29200,235,1,32,899.0,0.0,899,899,6564379.0,0.0,6564379,6564379,DoS GoldenEye
80,10599100,8,5,272,11632,272,0,34.0,96.16652224,7288,0,2326.4,3351.290617,1123.114227,1.226519233,883258.3333,2066093.711,5596429,28,5599310,799901.4286,2115434.97,5597257,218,10600000,2649768.0,3068742.92,5596429,68,0,0,0,0,264,168,0.754781066,0.471738166,0,7288,850.2857143,2182.75519,4764420.22,0,0,0,1,0,0,0,0,0,915.6923077,34.0,2326.4,264,0,0,0,0,0,0,8,272,5,11632,29200,235,1,32,942.0,0.0,942,942,5596429.0,0.0,5596429,5596429,DoS GoldenEye
80,56204336,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.035584443,56200000.0,0.0,56200000,56200000,56200000,56200000.0,0.0,56200000,56200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.035584443,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,56200000.0,0.0,56200000,56200000,DoS GoldenEye
80,25081004,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.079741624,25100000.0,0.0,25100000,25100000,25100000,25100000.0,0.0,25100000,25100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.079741624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,25100000.0,0.0,25100000,25100000,DoS GoldenEye
80,18577110,8,5,318,11632,318,0,39.75,112.4299782,7288,0,2326.4,3351.290617,643.2647489,0.699785919,1548092.5,4050985.608,13600000,75,13600000,1939733.714,5131268.556,13600000,75,18600000,4644258.0,6403579.791,13600000,139,0,0,0,0,264,168,0.430637489,0.269148431,0,7288,853.5714286,2181.852167,4760478.879,0,0,0,1,0,0,0,0,0,919.2307692,39.75,2326.4,264,0,0,0,0,0,0,8,318,5,11632,29200,235,1,32,886.0,0.0,886,886,13600000.0,0.0,13600000,13600000,DoS GoldenEye
80,55963607,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.035737511,56000000.0,0.0,56000000,56000000,56000000,56000000.0,0.0,56000000,56000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.035737511,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,56000000.0,0.0,56000000,56000000,DoS GoldenEye
80,25518390,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.07837485,25500000.0,0.0,25500000,25500000,25500000,25500000.0,0.0,25500000,25500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.07837485,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0.0,0.0,0,0,25500000.0,0.0,25500000,25500000,DoS GoldenEye
80,39525669,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.050600029,39500000.0,0.0,39500000,39500000,39500000,39500000.0,0.0,39500000,39500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.050600029,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,39500000.0,0.0,39500000,39500000,DoS GoldenEye
80,12077528,10,6,1088,11632,544,0,108.8,229.3705396,7240,0,1938.666667,3122.168136,1053.195654,1.324774407,805168.5333,1903971.274,5867739,1,7077108,786345.3333,1933778.482,5868532,1,11100000,2215625.2,2955830.98,5867739,86,0,0,0,0,336,200,0.827984005,0.496790403,0,7240,748.2352941,1974.280867,3897784.941,0,0,0,1,0,0,0,0,0,795.0,108.8,1938.666667,336,0,0,0,0,0,0,10,1088,6,11632,29200,235,2,32,1207651.0,0.0,1207651,1207651,5867739.0,0.0,5867739,5867739,DoS GoldenEye
80,10044141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.19912106,10000000.0,0.0,10000000,10000000,10000000,10000000.0,0.0,10000000,10000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.19912106,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,10000000.0,0.0,10000000,10000000,DoS GoldenEye
80,11367394,8,5,339,11632,339,0,42.375,119.8545994,5840,0,2326.4,3185.599598,1053.099769,1.143621836,947282.8333,2230302.413,6363585,0,6368429,909775.5714,2406263.856,6366669,0,11400000,2841844.25,3327601.118,6363585,154,0,0,0,0,264,168,0.703767284,0.439854552,0,5840,855.0714286,2103.691351,4425517.302,0,0,0,1,0,0,0,0,0,920.8461538,42.375,2326.4,264,0,0,0,0,0,0,8,339,5,11632,29200,235,1,32,867.0,0.0,867,867,6363585.0,0.0,6363585,6363585,DoS GoldenEye
80,41976644,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.047645543,42000000.0,0.0,42000000,42000000,42000000,42000000.0,0.0,42000000,42000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.047645543,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,42000000.0,0.0,42000000,42000000,DoS GoldenEye
80,53540643,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0373548,53500000.0,0.0,53500000,53500000,53500000,53500000.0,0.0,53500000,53500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0373548,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,53500000.0,0.0,53500000,53500000,DoS GoldenEye
80,10574123,8,6,551,11632,551,0,68.875,194.8079182,4392,0,1938.666667,2190.718847,1152.152287,1.323986869,813394.0769,1988106.579,5569578,68,5572969,796138.4286,2105225.914,5570342,209,10600000,2114811.0,2902262.209,5569578,124,0,0,0,0,264,200,0.756563925,0.567422944,0,4392,812.2,1624.706224,2639670.314,0,0,0,1,0,0,0,0,0,870.2142857,68.875,1938.666667,264,0,0,0,0,0,0,8,551,6,11632,29200,235,1,32,820.0,0.0,820,820,5569578.0,0.0,5569578,5569578,DoS GoldenEye
80,13909695,8,5,255,11632,255,0,31.875,90.1561146,5840,0,2326.4,3185.599598,854.5837993,0.934599932,1159141.25,2831384.251,8903745,19,8906623,1272374.714,3365569.975,8904770,223,13900000,3477419.0,4318797.993,8903745,151,0,0,0,0,264,168,0.57513842,0.359461512,0,5840,849.0714286,2105.395576,4432690.533,0,0,0,1,0,0,0,0,0,914.3846154,31.875,2326.4,264,0,0,0,0,0,0,8,255,5,11632,29200,235,1,32,887.0,0.0,887,887,8903745.0,0.0,8903745,8903745,DoS GoldenEye
80,10024527,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.19951066,10000000.0,0.0,10000000,10000000,10000000,10000000.0,0.0,10000000,10000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.19951066,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,10000000.0,0.0,10000000,10000000,DoS GoldenEye
80,11165868,8,5,304,11632,304,0,38.0,107.4802307,10184,0,2326.4,4437.056321,1068.971978,1.164262375,930489.0,2185784.973,6164062,1,6171046,881578.0,2331630.996,6169220,1,11200000,2791446.5,3257527.042,6164062,196,0,0,0,0,264,168,0.716469154,0.447793221,0,10184,852.5714286,2713.593749,7363591.033,0,0,0,1,0,0,0,0,0,918.1538462,38.0,2326.4,264,0,0,0,0,0,0,8,304,5,11632,29200,235,1,32,862.0,0.0,862,862,6164062.0,0.0,6164062,6164062,DoS GoldenEye
80,11689222,8,5,378,11632,378,0,47.25,133.6431816,10184,0,2326.4,4437.056321,1027.442203,1.112135607,974101.8333,2302030.08,6684657,1,6689761,955680.1429,2527694.759,6687953,1,11700000,2922292.0,3442913.993,6684657,195,0,0,0,0,264,168,0.684391143,0.427744464,0,10184,857.8571429,2712.514867,7357736.901,0,0,0,1,0,0,0,0,0,923.8461538,47.25,2326.4,264,0,0,0,0,0,0,8,378,5,11632,29200,235,1,32,822.0,0.0,822,822,6684657.0,0.0,6684657,6684657,DoS GoldenEye
80,5004703,7,5,414,11632,414,0,59.14285714,156.4772918,7288,0,2326.4,3351.290617,2406.936036,2.397744681,454973.0,1507321.858,4999719,31,4984,830.6666667,1336.863892,3550,201,5004658,1251164.5,2500939.038,5002573,163,0,0,0,0,232,168,1.398684397,0.999060284,0,7288,926.6153846,2254.526319,5082888.923,0,0,0,1,0,0,0,0,0,1003.833333,59.14285714,2326.4,232,0,0,0,0,0,0,7,414,5,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,5009027,5,5,388,3525,388,0,77.6,173.5188751,2077,0,705.0,990.6447396,781.1896402,1.996395707,556558.5556,1667531.614,5003309,28,5718,1429.5,964.535294,2140,28,5008971,1252242.75,2501253.471,5004122,55,0,0,0,0,168,168,0.998197854,0.998197854,0,2077,355.7272727,718.972613,516921.6182,0,0,0,1,0,0,0,0,1,391.3,77.6,705.0,168,0,0,0,0,0,0,5,388,5,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,5006625,8,6,379,11632,379,0,47.375,133.996735,5792,0,1938.666667,2544.918912,2399.021297,2.796294909,385125.0,1387328.786,5002434,1,4191,598.7142857,692.6893759,2087,162,5006471,1001294.2,2237645.581,5004116,48,0,0,0,0,264,200,1.597882805,1.198412104,0,5792,800.7333333,1801.976394,3247118.924,0,0,0,1,0,0,0,0,0,857.9285714,47.375,1938.666667,264,0,0,0,0,0,0,8,379,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,8025076,7,5,401,3525,401,0,57.28571429,151.5637537,2077,0,705.0,990.6447396,489.2165507,1.495312942,729552.3636,1559447.682,5016015,3,3009061,501510.1667,837139.5366,2003897,3,5022338,1255584.5,2509533.72,5019885,157,0,0,0,0,248,168,0.872265883,0.623047059,0,2077,302.0,669.9366886,448815.1667,0,0,0,1,0,0,0,0,0,327.1666667,57.28571429,705.0,248,0,0,0,0,0,0,7,401,5,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,11880934,4,5,429,3525,429,0,107.25,214.5,2077,0,705.0,990.6447396,332.8021181,0.757516202,1485116.75,2794238.385,6875663,31,6878514,2292838.0,3970606.102,6877699,258,11900000,2970225.75,3513211.552,6875663,157,0,0,0,0,136,168,0.336673868,0.420842334,0,2077,395.4,747.6825232,559029.1556,0,0,0,1,0,0,0,0,1,439.3333333,107.25,705.0,136,0,0,0,0,0,0,4,429,5,3525,29200,235,1,32,897.0,0.0,897,897,6875663.0,0.0,6875663,6875663,DoS GoldenEye
80,5002689,5,4,408,3525,408,0,81.6,182.463147,3525,0,881.25,1762.5,786.1771939,1.79903248,625336.125,1767360.054,4999329,22,3360,840.0,789.8409123,2014,354,5002667,1667555.667,2886327.861,5000400,1044,0,0,0,0,168,136,0.999462489,0.799569991,0,3525,393.3,1107.812665,1227248.9,0,0,0,1,0,0,0,0,0,437.0,81.6,881.25,168,0,0,0,0,0,0,5,408,4,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
