 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,106035698,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329404197,0.084877076,13300000.0,35100000.0,100000000,44,106000000,26500000.0,49100000.0,100000000,263,106000000,35300000.0,56100000.0,100000000,823,0,0,0,0,168,136,0.047153931,0.037723145,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,461.0,589.7270555,878,44,53000000.0,66400000.0,100000000,6035168,DoS slowloris
80,103637400,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.57607003,0.173682474,6096317.647,12900000.0,51300000,68,104000000,7402666.571,13900000.0,51300000,448,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.144735395,0.028947079,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707416.5,5242373.003,7414334,499,19200000.0,18800000.0,51300000,5966259,DoS slowloris
80,102653867,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81153486,0.165605062,6415866.688,13200000.0,51300000,76,103000000,7896444.154,14300000.0,51300000,251,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136380639,0.029224423,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207663.5,4535546.236,6414779,548,19200000.0,18800000.0,51300000,5838398,DoS slowloris
80,103621866,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.57975424,0.173708511,6095403.882,12900000.0,51300000,107,104000000,7401552.786,13900000.0,51300000,366,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.144757092,0.028951418,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707659.5,5242590.792,7414731,588,19200000.0,18800000.0,51300000,5929375,DoS slowloris
80,99999867,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000213,0.040000053,33300000.0,57700000.0,100000000,21,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000027,0.020000027,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,21.0,0.0,21,21,100000000.0,0.0,100000000,100000000,DoS slowloris
80,105621684,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.11436652,0.179887304,5867871.333,12500000.0,51300000,102,106000000,7041438.4,13500000.0,51300000,524,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151484046,0.028403259,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707441.0,6656560.403,9414340,542,19200000.0,18800000.0,51300000,5932289,DoS slowloris
80,102661296,14,3,2390,6,239,0,170.7142857,110.7689408,6,0,2.0,3.464101615,23.33888323,0.165593078,6416331.0,13200000.0,51300000,58,103000000,7897018.308,14300000.0,51300000,536,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.13637077,0.029222308,0,239,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,0,0,140.9411765,170.7142857,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3203458.5,4529602.297,6406371,546,19300000.0,18800000.0,51300000,5834948,DoS slowloris
80,117014628,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735041,0.03418376,39000000.0,67600000.0,117000000,70,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,1,0,0,0,64,64,0.01709188,0.01709188,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,87.0,0.0,87,87,117000000.0,0.0,117000000,117000000,DoS slowloris
80,103681547,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56560568,0.173608521,6098914.529,12900000.0,51300000,115,104000000,7405814.857,13900000.0,51300000,226,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,496,100,0.144673767,0.028934753,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705636.5,5239669.027,7410642,631,19300000.0,18800000.0,51300000,5741078,DoS slowloris
80,100997209,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158420219,0.039605055,33700000.0,58300000.0,101000000,90,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019802527,0.019802527,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,90.0,0.0,90,90,101000000.0,0.0,101000000,101000000,DoS slowloris
80,3003730,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998758211,1501865.0,710114.8134,2003992,999738,3003730,1501865.0,710114.8134,2003992,999738,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998758211,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,105594742,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.12051918,0.179933202,5866374.556,12500000.0,51300000,90,106000000,7039642.867,13500000.0,51300000,531,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151522696,0.028410506,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4710151.0,6660349.081,9419729,573,19200000.0,18800000.0,51300000,5769013,DoS slowloris
80,3002966,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99901231,1501483.0,710672.0136,2004004,998962,3002966,1501483.0,710672.0136,2004004,998962,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99901231,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,102730682,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79298249,0.165481234,6420667.625,13200000.0,51400000,83,103000000,7902353.769,14400000.0,51400000,204,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136278663,0.029202571,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206089.5,4533283.494,6411605,574,19300000.0,18800000.0,51400000,5903410,DoS slowloris
80,102730666,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79298635,0.16548126,6420666.625,13200000.0,51400000,61,103000000,7902354.231,14400000.0,51400000,327,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136278684,0.029202575,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206071.5,4533330.164,6411620,523,19300000.0,18800000.0,51400000,5901290,DoS slowloris
80,99999577,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000677,0.040000169,33300000.0,57700000.0,100000000,40,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000085,0.020000085,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,40.0,0.0,40,40,100000000.0,0.0,100000000,100000000,DoS slowloris
80,3002737,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999088498,1501368.5,711074.3573,2004174,998563,3002737,1501368.5,711074.3573,2004174,998563,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999088498,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3003978,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998675756,1501989.0,709964.9068,2004010,999968,3003978,1501989.0,709964.9068,2004010,999968,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998675756,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,92,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,86956.52174,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,10869.56522,10869.56522,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,109009259,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.146776523,0.036694131,36300000.0,62900000.0,109000000,28,109000000,109000000.0,0.0,109000000,109000000,109000000,109000000.0,0.0,109000000,109000000,1,0,0,0,64,64,0.018347065,0.018347065,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,28.0,0.0,28,28,109000000.0,0.0,109000000,109000000,DoS slowloris
80,101998530,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.156865006,0.039216251,34000000.0,58900000.0,102000000,30,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,1,0,0,0,64,64,0.019608126,0.019608126,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,30.0,0.0,30,30,102000000.0,0.0,102000000,102000000,DoS slowloris
80,3003409,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998864956,1501704.5,710286.6404,2003953,999456,3003409,1501704.5,710286.6404,2003953,999456,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998864956,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,102669894,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80766173,0.165579211,6416868.375,13200000.0,51300000,51,103000000,7897676.077,14300000.0,51300000,245,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.13635935,0.029219861,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207606.0,4535719.477,6414844,368,19300000.0,18800000.0,51300000,5839980,DoS slowloris
80,264,1,2,231,483,231,231,231.0,0.0,483,0,241.5,341.5325753,2704545.455,11363.63636,132.0,185.2619767,263,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,1,0,0,0,32,64,3787.878788,7575.757576,0,483,236.25,197.2770894,38918.25,0,1,0,0,1,1,0,0,2,315.0,231.0,241.5,32,0,0,0,0,0,0,1,231,2,483,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,105668475,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.10368845,0.179807648,5870470.833,12500000.0,51300000,77,106000000,7044559.867,13500000.0,51300000,388,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,536,100,0.151416967,0.028390681,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707043.0,6655996.131,9413543,543,19300000.0,18800000.0,51300000,5710639,DoS slowloris
80,26527211,12,1,2079,0,231,0,173.25,104.4736809,0,0,0.0,0.0,78.37235509,0.490062826,2210600.917,3833792.228,12800000,46,26500000,2411564.636,3954068.594,12800000,329,0,0.0,0.0,0,0,0,0,0,0,392,40,0.452365686,0.03769714,0,231,148.5,114.8636315,13193.65385,0,0,0,1,0,0,0,0,0,159.9230769,173.25,0.0,392,0,0,0,0,0,0,12,2079,1,0,29200,28960,9,32,6410634.0,0.0,6410634,6410634,9623900.5,4536748.318,12800000,6415935,DoS slowloris
80,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,496,277,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,43,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,23255.81395,23255.81395,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,101000127,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158415642,0.039603911,33700000.0,58300000.0,101000000,31,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019801955,0.019801955,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,31.0,0.0,31,31,101000000.0,0.0,101000000,101000000,DoS slowloris
80,102658021,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81053088,0.165598361,6416126.313,13200000.0,51300000,49,103000000,7896764.0,14400000.0,51300000,49,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136375121,0.02922324,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205760.5,4532832.36,6410957,564,19200000.0,18800000.0,51300000,5705044,DoS slowloris
80,108028035,6,4,247,0,231,0,41.16666667,93.0815055,0,0,0.0,0.0,2.286443514,0.092568563,12000000.0,35600000.0,107000000,55,108000000,21600000.0,47700000.0,107000000,707,107000000,35700000.0,61800000.0,107000000,1381,0,0,0,0,208,136,0.055541138,0.037027425,0,231,22.45454545,69.24068694,4794.272727,0,0,0,1,0,0,0,0,0,24.7,41.16666667,0.0,208,0,0,0,0,0,0,6,247,4,0,29200,235,3,32,1026202.0,0.0,1026202,1026202,107000000.0,0.0,107000000,107000000,DoS slowloris
80,100997397,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158419924,0.039604981,33700000.0,58300000.0,101000000,37,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019802491,0.019802491,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,45.0,0.0,45,45,101000000.0,0.0,101000000,101000000,DoS slowloris
80,87,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,91954.02299,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,11494.25287,11494.25287,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,102706642,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79878565,0.165519967,6419165.125,13200000.0,51400000,70,103000000,7900505.538,14400000.0,51400000,413,103000000,51400000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136310561,0.029209406,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206099.0,4533318.143,6411639,559,19300000.0,18800000.0,51400000,5894832,DoS slowloris
80,85,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,94117.64706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,11764.70588,11764.70588,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,9,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,888888.8889,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,111111.1111,111111.1111,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,5145,1,2,0,483,0,0,0.0,0.0,483,0,241.5,341.5325753,93877.55102,583.090379,2572.5,3636.650176,5144,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,194.3634597,388.7269193,0,483,120.75,241.5,58322.25,0,0,0,0,1,1,0,0,2,161.0,0.0,241.5,32,0,0,0,0,0,0,1,0,2,483,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,105581075,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.12364148,0.179956493,5865615.278,12500000.0,51300000,85,106000000,7038731.667,13500000.0,51300000,472,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.15154231,0.028414183,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707277.5,6656563.938,9414179,376,19200000.0,18800000.0,51300000,5775737,DoS slowloris
