 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,99424891,7,6,392,11595,368,0,56.0,137.6081393,8688,0,1932.5,3506.021777,120.5633708,0.130751966,8285407.583,28700000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,99400000,19900000.0,44400000.0,99400000,191,0,0,0,0,184,200,0.070404905,0.060347061,0,8688,856.6428571,2381.501905,5671551.324,1,0,0,0,0,0,0,0,0,922.5384615,56.0,1932.5,184,0,0,0,0,0,0,7,392,6,11595,0,235,4,20,11029.0,0.0,11029,11029,99400000.0,0.0,99400000,99400000,DoS Hulk
80,98673489,4,5,392,11595,386,0,98.0,192.0208322,10136,0,2319.0,4414.366206,121.481465,0.091209909,12300000.0,34800000.0,98500000,4,98500000,32800000.0,56900000.0,98500000,4,141366,35341.5,63326.99151,130017,85,0,0,0,0,124,168,0.040537738,0.050672172,0,10136,1199.3,3172.821809,10100000.0,1,0,0,0,0,0,0,0,1,1332.555556,98.0,2319.0,124,0,0,0,0,0,0,4,392,5,11595,0,235,1,20,0.0,0.0,0,0,98500000.0,0.0,98500000,98500000,DoS Hulk
80,100358886,5,7,389,11595,377,0,77.8,167.2847871,5792,0,1656.428571,2118.227235,119.411449,0.119570877,9123535.091,30200000.0,100000000,44,100000000,25100000.0,50100000.0,100000000,983,147646,24607.66667,54386.30341,135201,44,0,0,0,0,144,232,0.049821199,0.069749678,0,5792,922.3076923,1712.97443,2934281.397,1,0,0,0,0,0,0,0,1,999.1666667,77.8,1656.428571,144,0,0,0,0,0,0,5,389,7,11595,0,235,2,20,11978.0,0.0,11978,11978,100000000.0,0.0,100000000,100000000,DoS Hulk
80,85159258,6,7,308,11595,308,0,51.33333333,125.7404735,5792,0,1656.428571,2118.227235,139.7734114,0.152655158,7096604.833,24500000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,148612,24768.66667,55211.47724,137117,50,0,0,0,0,200,232,0.070456227,0.082198931,0,5792,850.2142857,1666.464991,2777105.566,0,0,0,0,1,0,0,0,1,915.6153846,51.33333333,1656.428571,200,0,0,0,0,0,0,6,308,7,11595,251,235,1,32,4.0,0.0,4,4,85000000.0,0.0,85000000,85000000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,101906602,11,4,1310,11595,326,0,119.0909091,164.0520982,8688,0,2898.75,4095.56617,126.6355638,0.147193604,7279043.0,27000000.0,101000000,0,102000000,10200000.0,31900000.0,101000000,0,861111,287037.0,495832.4527,859575,759,0,0,0,0,348,136,0.107941976,0.039251628,0,8688,806.5625,2220.33697,4929896.263,0,0,0,0,1,0,0,0,0,860.3333333,119.0909091,2898.75,348,0,0,0,0,0,0,11,1310,4,11595,274,235,5,20,965.0,0.0,965,965,101000000.0,0.0,101000000,101000000,DoS Hulk
80,83874159,5,7,345,11595,333,0,69.0,147.6109752,5792,0,1656.428571,2119.480114,142.3561219,0.143071479,7624923.545,25200000.0,83700000,52,83700000,20900000.0,41900000.0,83700000,996,83900000,14000000.0,34200000.0,83700000,52,0,0,0,0,144,232,0.059613116,0.083458363,0,5792,918.9230769,1714.958865,2941083.91,1,0,0,0,0,0,0,0,1,995.5,69.0,1656.428571,144,0,0,0,0,0,0,5,345,7,11595,0,235,2,20,10957.0,0.0,10957,10957,83700000.0,0.0,83700000,83700000,DoS Hulk
80,985,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2030.456853,985.0,0.0,985,985,985,985.0,0.0,985,985,0,0.0,0.0,0,0,0,0,0,0,64,0,2030.456853,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,101556044,10,6,358,11595,352,0,35.8,111.1173554,5792,0,1932.5,2537.820147,117.6985586,0.157548476,6770402.933,25400000.0,98600000,1,102000000,11300000.0,32700000.0,98600000,1,1717,343.4,483.6267156,1109,3,0,0,0,0,332,200,0.098467798,0.059080679,0,5792,703.1176471,1701.64567,2895597.985,0,0,0,0,1,0,0,0,0,747.0625,35.8,1932.5,332,0,0,0,0,0,0,10,358,6,11595,251,235,2,20,996.0,0.0,996,996,98600000.0,0.0,98600000,98600000,DoS Hulk
80,21656,3,6,302,11595,302,0,100.6666667,174.3597813,5792,0,1932.5,2179.547086,549362.7632,415.5892132,2707.0,4564.352685,10222,18,10999,5499.5,6356.182856,9994,1005,21606,4321.2,5733.045805,10967,47,0,0,0,0,104,200,138.5297377,277.0594754,0,5792,1189.7,1888.468165,3566312.011,0,0,0,1,0,0,0,0,2,1321.888889,100.6666667,1932.5,104,0,0,0,0,0,0,3,302,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84992161,5,6,305,11595,293,0,61.0,129.7266357,7240,0,1932.5,3126.682571,140.0129125,0.129423701,8499216.1,26800000.0,84800000,2,84900000,21200000.0,42400000.0,84800000,2,85000000,17000000.0,37900000.0,84800000,46,0,0,0,0,144,200,0.058828955,0.070594746,0,7240,992.1666667,2326.942545,5414661.606,1,0,0,0,0,0,0,0,1,1082.363636,61.0,1932.5,144,0,0,0,0,0,0,5,305,6,11595,0,235,2,20,10010.0,0.0,10010,10010,84800000.0,0.0,84800000,84800000,DoS Hulk
80,99331667,5,7,319,11595,307,0,63.8,135.9860287,4344,0,1656.428571,1760.597234,119.9416094,0.120807396,9030151.545,29900000.0,99300000,5,99300000,24800000.0,49600000.0,99300000,5,99300000,16600000.0,40500000.0,99300000,15,0,0,0,0,144,232,0.050336415,0.070470981,0,4344,916.9230769,1499.142503,2247428.244,1,0,0,0,0,0,0,0,1,993.3333333,63.8,1656.428571,144,0,0,0,0,0,0,5,319,7,11595,0,235,2,20,13999.0,0.0,13999,13999,99300000.0,0.0,99300000,99300000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99380770,7,6,654,11595,327,0,93.42857143,159.5596619,5792,0,1932.5,2181.008184,123.2532209,0.130810015,8281730.833,28600000.0,99000000,1,99200000,16500000.0,40400000.0,99000000,1,364529,72905.8,103253.7461,220110,45,0,0,0,0,232,200,0.070436162,0.060373853,0,5792,874.9285714,1656.877948,2745244.533,0,0,0,0,1,0,0,0,0,942.2307692,93.42857143,1932.5,232,0,0,0,0,0,0,7,654,6,11595,251,235,2,32,4.0,0.0,4,4,99000000.0,0.0,99000000,99000000,DoS Hulk
80,98729933,8,6,359,11595,353,0,44.875,124.5190031,8688,0,1932.5,3384.303045,121.0777688,0.141800967,7594610.231,27400000.0,98700000,1,98700000,14100000.0,37300000.0,98700000,1,71653,14330.6,25618.80971,59230,47,0,0,0,0,252,200,0.081029124,0.060771843,0,8688,796.9333333,2240.423699,5019498.352,0,0,0,0,1,0,0,0,0,853.8571429,44.875,1932.5,252,0,0,0,0,0,0,8,359,6,11595,274,235,2,20,1987.0,0.0,1987,1987,98700000.0,0.0,98700000,98700000,DoS Hulk
80,98695620,9,5,347,11595,347,0,38.55555556,115.6666667,8688,0,2319.0,3774.237539,120.9982773,0.141850267,7591970.769,27400000.0,98700000,1,98700000,12300000.0,34900000.0,98700000,1,29385,7346.25,8441.723338,16147,63,0,0,0,0,296,168,0.091189457,0.050660809,0,8688,796.1333333,2306.532118,5320090.41,0,0,0,0,1,0,0,0,0,853.0,38.55555556,2319.0,296,0,0,0,0,0,0,9,347,5,11595,251,235,1,32,1991.0,0.0,1991,1991,98700000.0,0.0,98700000,98700000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98324792,6,7,428,11595,410,0,71.33333333,165.9381411,4344,0,1656.428571,1760.597234,122.2784178,0.132214874,8193732.667,28400000.0,98300000,17,98300000,19700000.0,44000000.0,98300000,985,98300000,16400000.0,40100000.0,98300000,47,0,0,0,0,164,232,0.06102225,0.071192625,0,4344,859.2142857,1458.06142,2125943.104,1,0,0,0,0,0,0,0,1,925.3076923,71.33333333,1656.428571,164,0,0,0,0,0,0,6,428,7,11595,0,235,3,20,14026.0,0.0,14026,14026,98300000.0,0.0,98300000,98300000,DoS Hulk
80,1281,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3122.5605,427.0,302.5904823,776,238,1281,427.0,302.5904823,776,238,0,0.0,0.0,0,0,0,0,0,0,128,0,3122.5605,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84909058,6,6,378,11595,378,0,63.0,154.3178538,5792,0,1932.5,2181.008184,141.0096906,0.141327678,7719005.273,25600000.0,84800000,1,84800000,17000000.0,37900000.0,84800000,1,150377,30075.4,59557.07857,136067,46,0,0,0,0,200,200,0.070663839,0.070663839,0,5792,921.0,1715.300557,2942256.0,0,0,0,0,1,0,0,0,1,997.75,63.0,1932.5,200,0,0,0,0,0,0,6,378,6,11595,251,235,1,32,3.0,0.0,3,3,84800000.0,0.0,84800000,84800000,DoS Hulk
80,85024059,5,6,349,11595,337,0,69.8,149.3994645,7240,0,1932.5,3126.682571,140.4778852,0.129375145,8502405.9,26800000.0,84900000,3,84900000,21200000.0,42400000.0,84900000,5,85000000,17000000.0,37900000.0,84900000,84,0,0,0,0,144,200,0.058806884,0.070568261,0,7240,995.8333333,2325.775055,5409229.606,1,0,0,0,0,0,0,0,1,1086.363636,69.8,1932.5,144,0,0,0,0,0,0,5,349,6,11595,0,235,2,20,4110.0,0.0,4110,4110,84900000.0,0.0,84900000,84900000,DoS Hulk
80,99169271,6,6,326,11595,326,0,54.33333333,133.0889427,5792,0,1932.5,2181.008184,120.2086078,0.121005225,9015388.273,29900000.0,99000000,1,99000000,19800000.0,44300000.0,99000000,1,147387,29477.4,60308.01835,137086,45,0,0,0,0,200,200,0.060502613,0.060502613,0,5792,917.0,1716.732361,2947170.0,0,0,0,0,1,0,0,0,1,993.4166667,54.33333333,1932.5,200,0,0,0,0,0,0,6,326,6,11595,251,235,1,32,491.0,0.0,491,491,99000000.0,0.0,99000000,99000000,DoS Hulk
80,85036021,6,6,372,11595,354,0,62.0,143.080397,7240,0,1932.5,3126.682571,140.7285978,0.141116669,7730547.364,25600000.0,84900000,1,84900000,17000000.0,38000000.0,84900000,1,85000000,17000000.0,37900000.0,84900000,65,0,0,0,0,164,200,0.070558334,0.070558334,0,7240,921.0,2243.256264,5032198.667,1,0,0,0,0,0,0,0,1,997.75,62.0,1932.5,164,0,0,0,0,0,0,6,372,6,11595,0,235,3,20,11001.0,0.0,11001,11001,84900000.0,0.0,84900000,84900000,DoS Hulk
80,98363988,5,8,362,11595,350,0,72.4,155.2121129,5792,0,1449.375,2046.673464,121.5587152,0.132162189,8196999.0,28400000.0,98300000,5,98400000,24600000.0,49200000.0,98300000,5,98400000,14100000.0,37200000.0,98400000,50,0,0,0,0,144,264,0.050831611,0.081330578,0,5792,854.5,1664.743766,2771371.808,1,0,0,0,0,0,0,0,1,920.2307692,72.4,1449.375,144,0,0,0,0,0,0,5,362,8,11595,0,235,2,20,12988.0,0.0,12988,12988,98300000.0,0.0,98300000,98300000,DoS Hulk
80,98369861,8,7,348,11595,348,0,43.5,123.0365799,5792,0,1656.428571,2118.227235,121.4091377,0.152485729,7026418.643,26300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,12502,2083.666667,4801.593263,11884,47,0,0,0,0,264,232,0.081325722,0.071160007,0,5792,746.4375,1577.635571,2488933.996,0,0,0,0,1,0,0,0,0,796.2,43.5,1656.428571,264,0,0,0,0,0,0,8,348,7,11595,296,235,1,32,1995.0,0.0,1995,1995,98400000.0,0.0,98400000,98400000,DoS Hulk
80,9993,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1801.260883,400.2801961,3331.0,4149.503705,8002,71,9993,4996.5,4250.418862,8002,1991,0,0.0,0.0,0,0,0,0,0,0,60,32,300.2101471,100.070049,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,83847092,7,5,363,11595,363,0,51.85714286,137.2011037,5792,0,2319.0,3170.403917,142.6167529,0.143117665,7622462.909,25200000.0,83700000,1,83700000,14000000.0,34200000.0,83700000,4,146403,36600.75,65305.06372,134200,86,0,0,0,0,232,168,0.083485304,0.05963236,0,5792,919.8461538,2164.61886,4685574.808,0,0,0,0,1,0,0,0,0,996.5,51.85714286,2319.0,232,0,0,0,0,0,0,7,363,5,11595,251,235,1,32,984.0,0.0,984,984,83700000.0,0.0,83700000,83700000,DoS Hulk
80,98200078,7,7,397,11595,373,0,56.71428571,139.4975678,4344,0,1656.428571,1760.597234,122.1180293,0.142566078,7553852.154,27200000.0,98100000,1,98200000,16400000.0,40100000.0,98100000,3,98200000,16400000.0,40100000.0,98100000,48,0,0,0,0,184,232,0.071283039,0.071283039,0,4344,799.8666667,1422.949997,2024786.695,1,0,0,0,0,0,0,0,1,857.0,56.71428571,1656.428571,184,0,0,0,0,0,0,7,397,7,11595,0,235,4,20,16951.0,0.0,16951,16951,98100000.0,0.0,98100000,98100000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99766826,8,7,356,11595,350,0,44.5,123.458495,4344,0,1656.428571,1547.737688,119.7893175,0.150350578,7126201.857,26600000.0,99600000,2,99600000,14200000.0,37700000.0,99600000,2,134378,22396.33333,48994.23951,121937,47,0,0,0,0,252,232,0.080186975,0.070163603,0,4344,746.9375,1285.175136,1651675.129,0,0,0,0,1,0,0,0,0,796.7333333,44.5,1656.428571,252,0,0,0,0,0,0,8,356,7,11595,251,235,2,20,2010.0,0.0,2010,2010,99600000.0,0.0,99600000,99600000,DoS Hulk
80,98881071,7,6,376,11595,352,0,53.71428571,131.562044,8688,0,1932.5,3385.244201,121.0646272,0.131471068,8240089.25,28500000.0,98900000,1,98900000,16500000.0,40400000.0,98900000,1,98900000,19800000.0,44200000.0,98900000,75,0,0,0,0,184,200,0.070792113,0.060678954,0,8688,855.5,2313.580134,5352653.038,1,0,0,0,0,0,0,0,0,921.3076923,53.71428571,1932.5,184,0,0,0,0,0,0,7,376,6,11595,0,235,4,20,12983.0,0.0,12983,12983,98900000.0,0.0,98900000,98900000,DoS Hulk
80,2477,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,4835284.618,3633.427533,309.625,661.9151731,1920,3,1978,989.0,1393.000359,1974,4,2423,484.6,851.3449947,1983,3,0,0,0,0,104,200,1211.142511,2422.285022,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,101035645,6,7,764,11595,376,0,127.3333333,192.6350608,5792,0,1656.428571,2120.732252,122.3231662,0.128667462,8419637.083,29100000.0,101000000,46,101000000,20200000.0,45000000.0,101000000,1041,101000000,16800000.0,41100000.0,101000000,46,0,0,0,0,176,232,0.059384982,0.069282479,0,5792,883.2142857,1653.742524,2734864.335,1,0,0,0,0,0,0,0,1,951.1538462,127.3333333,1656.428571,176,0,0,0,0,0,0,6,764,7,11595,0,235,3,20,10992.0,0.0,10992,10992,101000000.0,0.0,101000000,101000000,DoS Hulk
80,99515658,5,6,365,11595,353,0,73.0,156.5535052,10136,0,1932.5,4060.245892,120.1820923,0.110535369,9951565.8,31400000.0,99400000,4,99400000,24800000.0,49700000.0,99400000,4,99500000,19900000.0,44400000.0,99400000,84,0,0,0,0,144,200,0.05024335,0.06029202,0,10136,997.1666667,2908.106877,8457085.606,1,0,0,0,0,0,0,0,1,1087.818182,73.0,1932.5,144,0,0,0,0,0,0,5,365,6,11595,0,235,2,20,11013.0,0.0,11013,11013,99400000.0,0.0,99400000,99400000,DoS Hulk
80,85308087,6,6,371,11595,371,0,61.83333333,151.4601158,4344,0,1932.5,1754.831473,140.2680616,0.140666617,7755280.636,25700000.0,85200000,4,85200000,17000000.0,38100000.0,85200000,4,152372,30474.4,60013.28105,137214,15,0,0,0,0,200,200,0.070333308,0.070333308,0,4344,920.4615385,1497.995973,2243991.936,0,0,0,0,1,0,0,0,1,997.1666667,61.83333333,1932.5,200,0,0,0,0,0,0,6,371,6,11595,274,235,1,32,245.0,0.0,245,245,85200000.0,0.0,85200000,85200000,DoS Hulk
80,85225137,9,6,708,11595,354,0,78.66666667,156.0993274,5792,0,1932.5,2181.008184,144.3588175,0.176004411,6087509.786,22700000.0,84900000,0,85100000,10600000.0,30000000.0,84900000,0,356490,71298.0,103690.7054,228024,45,0,0,0,0,296,200,0.105602646,0.070401764,0,5792,768.9375,1570.174405,2465447.663,0,0,0,0,1,0,0,0,0,820.2,78.66666667,1932.5,296,0,0,0,0,0,0,9,708,6,11595,251,235,2,32,999.0,0.0,999,999,84900000.0,0.0,84900000,84900000,DoS Hulk
80,1002,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1996.007984,1002.0,0.0,1002,1002,1002,1002.0,0.0,1002,1002,0,0.0,0.0,0,0,0,0,0,0,64,0,1996.007984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
